1413229044,2014-10-13 12:37:24,35.26242029,-120.67770298,353918054312018,7508110439, 
1416595549,2014-11-21 10:45:49,34.25014257,-119.25632587,353918054312018,1546451392,0,0.00000
1416596002,2014-11-21 10:53:22,34.24999767,-119.25639999,353918054312018,1546451393,453,581.56205
1416596002,2014-11-21 10:53:22,34.24999767,-119.25639999,353918054312018,1546451393,0,0.00000
1416596452,2014-11-21 11:00:52,34.24975164,-119.25650461,353918054312018,1546451394,450,880.92177
1416596452,2014-11-21 11:00:52,34.24975164,-119.25650461,353918054312018,1546451394,0,0.00000
1416597085,2014-11-21 11:11:25,34.24884904,-119.25686325,353918054312018,1546451395,633,3112.01291
1416597085,2014-11-21 11:11:25,34.24884904,-119.25686325,353918054312018,1546451395,0,0.00000
1416839988,2014-11-24 06:39:48,34.2465926,-119.25435554,353918054312018,1546451400,242903,16842.04294
1416840394,2014-11-24 06:46:34,34.24678954,-119.25428822,353918054312018,1546451402,406,629.61928
1416840711,2014-11-24 06:51:51,34.2468975,-119.25420424,353918054312018,1546451403,317,592.13716
1416841062,2014-11-24 06:57:42,34.24709819,-119.25415011,353918054312018,1546451404,351,582.57577
1416841345,2014-11-24 07:02:25,34.24725083,-119.25404425,353918054312018,1546451405,283,763.70918
1416841647,2014-11-24 07:07:27,34.24738058,-119.2540105,353918054312018,1546451406,302,371.98472
1416841984,2014-11-24 07:13:04,34.24758554,-119.25389957,353918054312018,1546451407,337,854.53949
1416842564,2014-11-24 07:22:44,34.24772643,-119.25410319,353918054312018,1546451408,580,1339.83412
1416842677,2014-11-24 07:24:37,34.24772411,-119.25410485,353918054312018,1546451409,113,11.89626
1416842995,2014-11-24 07:29:55,34.24758195,-119.25417373,353918054312018,1546451410,318,550.89148
1416843384,2014-11-24 07:36:24,34.24790267,-119.2537551,353918054312018,1546451412,389,2773.36086
1416843781,2014-11-24 07:43:01,34.24823454,-119.25363264,353918054312018,1546451413,397,1100.94871
1416844141,2014-11-24 07:49:01,34.24848425,-119.25352114,353918054312018,1546451414,360,920.09297
1416844502,2014-11-24 07:55:02,34.24870386,-119.25340859,353918054312018,1546451415,361,882.56238
1416845159,2014-11-24 08:05:59,34.24916341,-119.25321657,353918054312018,1546451417,657,1629.15500
1416845633,2014-11-24 08:13:53,34.24955358,-119.25304164,353918054312018,1546451418,474,1441.10055
1416846079,2014-11-24 08:21:19,34.24974409,-119.25318154,353918054312018,1546451419,446,997.25924
1416846480,2014-11-24 08:28:00,34.24992493,-119.25285203,353918054312018,1546451420,401,2143.74149
1416846856,2014-11-24 08:34:16,34.25026944,-119.252676,353918054312018,1546451421,376,1381.69016
1416848279,2014-11-24 08:57:59,34.25043101,-119.25256067,353918054312018,1546451422,1423,826.87532
1416848752,2014-11-24 09:05:52,34.2507376,-119.25248359,353918054312018,1546451423,473,869.06263
1416849128,2014-11-24 09:12:08,34.25063663,-119.25276234,353918054312018,1546451424,376,1793.49192
1416849689,2014-11-24 09:21:29,34.25090058,-119.25347324,353918054312018,1546451425,561,4575.97350
1416850022,2014-11-24 09:27:02,34.25075364,-119.25355117,353918054312018,1546451426,333,604.16734
1416850411,2014-11-24 09:33:31,34.250559,-119.2536539,353918054312018,1546451427,389,797.68735
1416850795,2014-11-24 09:39:55,34.25036768,-119.25373996,353918054312018,1546451428,384,708.01495
1416851152,2014-11-24 09:45:52,34.25019018,-119.25380351,353918054312018,1546451429,357,580.03593
1416851544,2014-11-24 09:52:24,34.24998646,-119.25389882,353918054312018,1546451430,392,772.21294
1416851890,2014-11-24 09:58:10,34.24985381,-119.25395659,353918054312018,1546451431,346,481.57652
1416852232,2014-11-24 10:03:52,34.2496836,-119.2540344,353918054312018,1546451432,342,636.08850
1416852559,2014-11-24 10:09:19,34.2495241,-119.25410215,353918054312018,1546451433,327,570.74256
1416852888,2014-11-24 10:14:48,34.24937188,-119.2541604,353918054312018,1546451434,329,514.44661
1416853216,2014-11-24 10:20:16,34.24922779,-119.25421973,353918054312018,1546451435,328,506.61560
1416853535,2014-11-24 10:25:35,34.24908029,-119.25428194,353918054312018,1546451436,319,525.67657
1416853866,2014-11-24 10:31:06,34.24884383,-119.25437673,353918054312018,1546451438,331,819.20681
1416854220,2014-11-24 10:37:00,34.24849161,-119.25453945,353918054312018,1546451439,354,1324.83008
1416854587,2014-11-24 10:43:07,34.24833371,-119.25461673,353918054312018,1546451440,367,615.81341
1416854889,2014-11-24 10:48:09,34.24818355,-119.25466614,353918054312018,1546451441,302,471.76408
1416855302,2014-11-24 10:55:02,34.24810854,-119.25471454,353918054312018,1546451442,413,355.03610
1416855670,2014-11-24 11:01:10,34.2478988,-119.25481122,353918054312018,1546451444,368,787.84653
1416856071,2014-11-24 11:07:51,34.24779241,-119.25486895,353918054312018,1546451447,401,444.35334
1416856454,2014-11-24 11:14:14,34.24766465,-119.25490413,353918054312018,1546451448,383,373.59666
1416856761,2014-11-24 11:19:21,34.24752899,-119.25494665,353918054312018,1546451449,307,417.31678
1416857115,2014-11-24 11:25:15,34.24740693,-119.25500425,353918054312018,1546451450,354,465.20319
1416857492,2014-11-24 11:31:32,34.24729322,-119.25505632,353918054312018,1546451451,377,425.41947
1416857821,2014-11-24 11:37:01,34.24717099,-119.25510687,353918054312018,1546451452,329,430.84517
1416858150,2014-11-24 11:42:30,34.24705049,-119.25515797,353918054312018,1546451453,329,430.82234
1413229390,2014-10-13 12:43:10,35.26238707,-120.6777599,355136056327540,7508110532, 
1414161075,2014-10-24 07:31:15,34.24880477,-119.2565401,355136056327540,1546330450,931685,9342846.60969
1414162659,2014-10-24 07:57:39,34.24968388,-119.25615196,355136056327540,1546330454,1584,3217.47244
1414164067,2014-10-24 08:21:07,34.25037154,-119.25582645,355136056327540,1546330458,1408,2625.69171
1414165553,2014-10-24 08:45:53,34.25139395,-119.25542703,355136056327540,1546330464,1486,3492.99452
1414165788,2014-10-24 08:49:48,34.25151007,-119.25537381,355136056327540,1546330465,235,434.60544
1414167571,2014-10-24 09:19:31,34.25148369,-119.25641841,355136056327540,1546330468,1783,6662.84855
1414167813,2014-10-24 09:23:33,34.25131897,-119.25650106,355136056327540,1546330469,242,652.77179
1414168062,2014-10-24 09:27:42,34.25113996,-119.25656948,355136056327540,1546330470,249,604.56474
1414168303,2014-10-24 09:31:43,34.2509789,-119.25662473,355136056327540,1546330471,241,515.65249
1414168612,2014-10-24 09:36:52,34.25082178,-119.2566952,355136056327540,1546330473,309,580.42414
1414168888,2014-10-24 09:41:28,34.25062268,-119.25676582,355136056327540,1546330474,276,647.65770
1414169172,2014-10-24 09:46:12,34.2504524,-119.25685068,355136056327540,1546330475,284,671.84090
1414169476,2014-10-24 09:51:16,34.25023244,-119.25693064,355136056327540,1546330476,304,724.19060
1414169781,2014-10-24 09:56:21,34.25001486,-119.25701123,355136056327540,1546330479,305,723.10915
1414171285,2014-10-24 10:21:25,34.24951707,-119.25726715,355136056327540,1546330481,1504,2004.60158
1414171750,2014-10-24 10:29:10,34.24957884,-119.25757013,355136056327540,1546330482,465,1937.82419
1414172072,2014-10-24 10:34:32,34.2499756,-119.25738426,355136056327540,1546330483,322,1505.19701
1414419998,2014-10-27 07:26:38,34.24795492,-119.25578252,355136056327540,1419491228,247926,11255.37303
1414420240,2014-10-27 07:30:40,34.2480259,-119.25576395,355136056327540,1419491227,242,203.88258
1414420544,2014-10-27 07:35:44,34.248061,-119.25574732,355136056327540,1419491230,304,134.10731
1414420759,2014-10-27 07:39:19,34.24806457,-119.25574486,355136056327540,1419491229,215,17.77205
1414421024,2014-10-27 07:43:44,34.24815176,-119.25571896,355136056327540,1419491231,265,262.37878
1414421303,2014-10-27 07:48:23,34.24830334,-119.25564374,355136056327540,1419491232,279,596.45614
1414421659,2014-10-27 07:54:19,34.24876141,-119.25544182,355136056327540,1419491234,356,1674.95017
1414421908,2014-10-27 07:58:28,34.24871225,-119.25545239,355136056327540,1419491233,249,133.24232
1414423355,2014-10-27 08:22:35,34.24836999,-119.25570698,355136056327540,1419491239,1447,1810.24599
1414423664,2014-10-27 08:27:44,34.24792907,-119.25622425,355136056327540,1419491240,309,3456.49854
1414423886,2014-10-27 08:31:26,34.24795473,-119.25622823,355136056327540,1419491241,222,65.14279
1414424172,2014-10-27 08:36:12,34.24803964,-119.25615193,355136056327540,1419491243,286,525.58270
1414424400,2014-10-27 08:40:00,34.24812021,-119.25614392,355136056327540,1419491242,228,195.17600
1414426941,2014-10-27 09:22:21,34.24809363,-119.25690527,355136056327540,1419491252,2541,4856.36405
1414427209,2014-10-27 09:26:49,34.24818527,-119.25687162,355136056327540,1419491251,268,303.26007
1414427455,2014-10-27 09:30:55,34.24827981,-119.25681812,355136056327540,1419491253,246,406.55978
1414427723,2014-10-27 09:35:23,34.248385999999996,-119.25675962,355136056327540,1419491254,268,448.16617
1414428006,2014-10-27 09:40:06,34.24856088,-119.25668975,355136056327540,1419491255,283,604.77490
1414428301,2014-10-27 09:45:01,34.24865714,-119.25664435,355136056327540,1419491256,295,366.73262
1414428610,2014-10-27 09:50:10,34.24887633,-119.25654894,355136056327540,1419491257,309,795.54966
1414428893,2014-10-27 09:54:53,34.24893563,-119.25652851,355136056327540,1419491258,283,190.25804
1414429177,2014-10-27 09:59:37,34.24906044,-119.25645744,355136056327540,1419491259,284,539.08115
1414429459,2014-10-27 10:04:19,34.24929126,-119.2563263,355136056327540,1419491260,282,995.37595
1414429714,2014-10-27 10:08:34,34.24925921,-119.25636947,355136056327540,1419491261,255,285.35449
1414429982,2014-10-27 10:13:02,34.24934508,-119.25633519,355136056327540,1419491262,268,296.81773
1414430273,2014-10-27 10:17:53,34.24949584,-119.25624655,355136056327540,1419491263,291,666.20887
1414430546,2014-10-27 10:22:26,34.24958735,-119.25634065,355136056327540,1419491264,273,637.16339
1414430831,2014-10-27 10:27:11,34.24963804,-119.25620325,355136056327540,1419491265,285,884.32590
1414431094,2014-10-27 10:31:34,34.24979327,-119.25613317,355136056327540,1419491266,263,575.72970
1414431340,2014-10-27 10:35:40,34.24979286,-119.25612836,355136056327540,1419491267,246,30.69363
1414431588,2014-10-27 10:39:48,34.24987294,-119.2560915,355136056327540,1419491268,248,300.52112
1414431835,2014-10-27 10:43:55,34.24995362,-119.25604838,355136056327540,1419491269,247,333.47720
1414432086,2014-10-27 10:48:06,34.25004124,-119.25600326,355136056327540,1419491270,251,353.22521
1414432353,2014-10-27 10:52:33,34.25033655,-119.25592603,355136056327540,1419491271,267,848.02670
1414432599,2014-10-27 10:56:39,34.25020063,-119.25595673,355136056327540,1419491272,246,373.20829
1414432864,2014-10-27 11:01:04,34.25030361,-119.25590012,355136056327540,1419491273,265,433.95035
1414433106,2014-10-27 11:05:06,34.2503667,-119.25588858,355136056327540,1419491274,242,164.82086
1414433358,2014-10-27 11:09:18,34.25047728,-119.25582088,355136056327540,1419491275,252,503.25036
1414433619,2014-10-27 11:13:39,34.25062122,-119.25574968,355136056327540,1419491276,261,565.17932
1414433823,2014-10-27 11:17:03,34.25069776,-119.25574853,355136056327540,1419491278,204,179.05832
1414434016,2014-10-27 11:20:16,34.25080374,-119.25567992,355136056327540,1419491279,193,502.85228
1414434199,2014-10-27 11:23:19,34.25087985,-119.25564174,355136056327540,1419491280,183,301.57653
1414434387,2014-10-27 11:26:27,34.25095594,-119.2556335,355136056327540,1419491281,188,185.45473
1414434571,2014-10-27 11:29:31,34.25101652,-119.25559117,355136056327540,1419491282,184,304.86385
1414434765,2014-10-27 11:32:45,34.25112415,-119.25554321,355136056327540,1419491283,194,396.05356
1414434962,2014-10-27 11:36:02,34.25120562,-119.25549042,355136056327540,1419491284,197,386.81750
1414435173,2014-10-27 11:39:33,34.25126698,-119.25549233,355136056327540,1419491286,211,143.93474
1414435362,2014-10-27 11:42:42,34.25143599,-119.25536808,355136056327540,1419491285,189,885.47695
1414435552,2014-10-27 11:45:52,34.25154108,-119.2553397,355136056327540,1419491287,190,305.11630
1414435552,2014-10-27 11:45:52,34.25154108,-119.2553397,355136056327540,1419491287,0,0.00000
1414435764,2014-10-27 11:49:24,34.25161551,-119.25539098,355136056327540,1419491288,212,370.45491
1414436002,2014-10-27 11:53:22,34.25167883,-119.25555513,355136056327540,1419491289,238,1057.37325
1414436253,2014-10-27 11:57:33,34.25186562,-119.25622221,355136056327540,1419491290,251,4277.04209
1414436436,2014-10-27 12:00:36,34.25174113,-119.25627795,355136056327540,1419491291,183,459.39990
1414436619,2014-10-27 12:03:39,34.25164092,-119.25631802,355136056327540,1419491292,183,346.65896
1414436842,2014-10-27 12:07:22,34.25149467,-119.25638103,355136056327540,1419491293,223,527.59295
1414437052,2014-10-27 12:10:52,34.25144772,-119.25640721,355136056327540,1419491294,210,199.80909
1414440124,2014-10-27 13:02:04,34.25073758,-119.25674747,355136056327540,1419491301,3072,2732.20083
1414440396,2014-10-27 13:06:36,34.25057799,-119.2567969,355136056327540,1419491303,272,488.41415
1414440668,2014-10-27 13:11:08,34.25049537,-119.25684685,355136056327540,1419491303,272,372.54950
1414440927,2014-10-27 13:15:27,34.25037759,-119.2568911,355136056327540,1419491304,259,394.27113
1414441177,2014-10-27 13:19:37,34.25023845,-119.25693458,355136056327540,1419491305,250,427.42106
1414441429,2014-10-27 13:23:49,34.25010784,-119.25701632,355136056327540,1419491306,252,604.16372
1414441689,2014-10-27 13:28:09,34.24998666,-119.25706391,355136056327540,1419491307,260,415.17817
1414441973,2014-10-27 13:32:53,34.24984756,-119.25710592,355136056327540,1419491308,284,421.33476
1414442350,2014-10-27 13:39:10,34.24898444,-119.25749309,355136056327540,1419491309,377,3188.91291
1414442619,2014-10-27 13:43:39,34.24915138,-119.25742576,355136056327540,1419491310,269,580.28073
1414442620,2014-10-27 13:43:40,34.24915138,-119.25742576,355136056327540,1419491310,1,0.00000
1414591955,2014-10-29 07:12:35,34.24761382,-119.25698397,355136056327540,1546620146,149335,4567.45691
1414592492,2014-10-29 07:21:32,34.24793611,-119.25685385,355136056327540,1546620147,537,1120.96765
1414594274,2014-10-29 07:51:14,34.2487552,-119.25651684,355136056327540,1546620151,1782,2878.78281
1414595932,2014-10-29 08:18:52,34.24954572,-119.25615443,355136056327540,1546620155,1658,2959.43236
1414597401,2014-10-29 08:43:21,34.25024409,-119.25587685,355136056327540,1546620159,1469,2408.22099
1414597759,2014-10-29 08:49:19,34.25040673,-119.2557895,355136056327540,1546620160,358,674.47925
1414601320,2014-10-29 09:48:40,34.25144562,-119.25533648,355136056327540,1546620166,3561,3774.29036
1414601646,2014-10-29 09:54:06,34.2516155,-119.2552461,355136056327540,1546620167,326,699.96425
1414602051,2014-10-29 10:00:51,34.25116835,-119.25483807,355136056327540,1546620169,405,2804.47056
1414602324,2014-10-29 10:05:24,34.25138574,-119.25474051,355136056327540,1546620168,273,803.34735
1414603824,2014-10-29 10:30:24,34.25105046,-119.25650525,355136056327540,1546620173,1500,11282.93576
1414605596,2014-10-29 10:59:56,34.24991413,-119.25701151,355136056327540,1546620177,1772,4181.07964
1414606201,2014-10-29 11:10:01,34.2496292,-119.25713371,355136056327540,1546620178,605,1025.23509
1414608729,2014-10-29 11:52:09,34.2506068,-119.25772567,355136056327540,1546620183,2528,4413.28954
1414678376,2014-10-30 07:12:56,34.24688568,-119.25494049,355136056327540,1419592221,69647,19779.90401
1414678376,2014-10-30 07:12:56,34.24688568,-119.25494049,355136056327540,1419592221,0,0.00000
1414774948,2014-10-31 10:02:28,34.24782448,-119.25704713,355136056327540,1419592335,96572,13614.47641
1414775193,2014-10-31 10:06:33,34.24791773,-119.25699916,355136056327540,1419592335,245,375.68996
1414776862,2014-10-31 10:34:22,34.24874078,-119.25664164,355136056327540,1419592339,1669,2983.69342
1414777312,2014-10-31 10:41:52,34.24897117,-119.25654206,355136056327540,1419592340,450,832.76189
1414777728,2014-10-31 10:48:48,34.24914774,-119.25645618,355136056327540,1419592341,416,685.87149
1414778035,2014-10-31 10:53:55,34.24927473,-119.25640871,355136056327540,1419592342,307,424.02905
1414778414,2014-10-31 11:00:14,34.24949138,-119.25630886,355136056327540,1419592343,379,813.68828
1414778815,2014-10-31 11:06:55,34.24971018,-119.25622564,355136056327540,1419592344,401,737.12004
1414780233,2014-10-31 11:30:33,34.25016308,-119.25601229,355136056327540,1419592348,1418,1724.10181
1414780643,2014-10-31 11:37:23,34.25029035,-119.2559456,355136056327540,1419592349,410,519.06875
1414781074,2014-10-31 11:44:34,34.25041126,-119.25590243,355136056327540,1419592350,431,394.57855
1414786006,2014-10-31 13:06:46,34.25152172,-119.25643843,355136056327540,1419592361,4932,4292.34464
1414786273,2014-10-31 13:11:13,34.2513683,-119.25650488,355136056327540,1419592362,267,555.16773
1414786558,2014-10-31 13:15:58,34.25120509,-119.25657431,355136056327540,1419592363,285,584.48396
1414786815,2014-10-31 13:20:15,34.25103277,-119.25663298,355136056327540,1419592364,257,549.77572
1414787145,2014-10-31 13:25:45,34.25099849,-119.25672244,355136056327540,1419592365,330,576.18319
1414787550,2014-10-31 13:32:30,34.2507389,-119.25678057,355136056327540,1419592367,405,711.07472
1414787912,2014-10-31 13:38:32,34.25056286,-119.25684953,355136056327540,1419592368,362,602.30634
1414788209,2014-10-31 13:43:29,34.25043442,-119.25692404,355136056327540,1419592369,297,562.12200
1414790085,2014-10-31 14:14:45,34.24983647,-119.25717223,355136056327540,1419592372,1876,2111.75401
1414790478,2014-10-31 14:21:18,34.24915355,-119.2574863,355136056327540,1419592374,393,2561.51329
1414790752,2014-10-31 14:25:52,34.24935138,-119.25740209,355136056327540,1419592373,274,708.77270
1414792410,2014-10-31 14:53:30,34.2498389,-119.25753567,355136056327540,1419592378,1658,1422.92055
1414793960,2014-10-31 15:19:20,34.25096573,-119.25703132,355136056327540,1419592383,1550,4157.58699
1414795682,2014-10-31 15:48:02,34.2511118,-119.25696406,355136056327540,1419592390,1722,548.27026
1414795941,2014-10-31 15:52:21,34.25109442,-119.2570333,355136056327540,1419592391,259,443.48411
1414796138,2014-10-31 15:55:38,34.25120555,-119.25699964,355136056327540,1419592392,197,336.98659
1414852971,2014-11-01 07:42:51,34.25085245,-119.25260989,355136056327540,1391892262,56833,28010.42618
1414856960,2014-11-01 08:49:20,34.25079835,-119.25297101,355136056327540,1391892265,3989,2306.72816
1414859246,2014-11-01 09:27:26,34.25062219,-119.2533669,355136056327540,1391892267,2286,2558.37930
1414860056,2014-11-01 09:40:56,34.25081416,-119.25329842,355136056327540,1391892268,810,626.19241
1414860847,2014-11-01 09:54:07,34.250641,-119.25366006,355136056327540,1391892269,791,2341.81882
1414863406,2014-11-01 10:36:46,34.25071791,-119.25390111,355136056327540,1391892273,2559,1547.91570
1414864314,2014-11-01 10:51:54,34.25096249,-119.25383145,355136056327540,1391892274,908,724.03224
1414865321,2014-11-01 11:08:41,34.25118693,-119.25394839,355136056327540,1391892275,1007,911.86705
1414865959,2014-11-01 11:19:19,34.25111176,-119.25400749,355136056327540,1391892276,638,415.88206
1414870497,2014-11-01 12:34:57,34.25109241,-119.25425014,355136056327540,1391892279,4538,1548.30668
1414872915,2014-11-01 13:15:15,34.25127862,-119.25448918,355136056327540,1391892283,2418,1585.52800
1414875030,2014-11-01 13:50:30,34.24867564,-119.2556906,355136056327540,1391892286,2115,9784.76388
1414878900,2014-11-01 14:55:00,34.24864806,-119.25537293,355136056327540,1391892290,3870,2027.15672
1414881181,2014-11-01 15:33:01,34.24833746,-119.25553758,355136056327540,1391892293,2281,1276.76046
1414882004,2014-11-01 15:46:44,34.24862771,-119.25513989,355136056327540,1391892294,823,2625.70537
1414883957,2014-11-01 16:19:17,34.24812965,-119.25516556,355136056327540,1391892297,1953,1175.87725
1414884726,2014-11-01 16:32:06,34.24831022,-119.25528464,355136056327540,1391892298,769,868.94690
1415043286,2014-11-03 11:34:46,34.24634064,-119.25504361,355136056327540,1546291425,158560,4854.96572
1415043286,2014-11-03 11:34:46,34.24634064,-119.25504361,355136056327540,1546291425,0,0.00000
1415052635,2014-11-03 14:10:35,34.24881736,-119.25751219,355136056327540,A10528521,9349,16775.97690
1415052650,2014-11-03 14:10:50,34.24881694,-119.25757692,355136056327540,A10528520,15,412.85558
1415118688,2014-11-04 08:31:28,34.2471429,-119.25583678,355136056327540,A10528527,66038,11768.67566
1415118694,2014-11-04 08:31:34,34.24714196,-119.25583533,355136056327540,A10480753,6,9.50583
1415122436,2014-11-04 09:33:56,34.25076814,-119.25621179,355136056327540,A10528530,3742,8810.75984
1415122436,2014-11-04 09:33:56,34.25076814,-119.25621179,355136056327540,A10528530,0,0.00000
1415122455,2014-11-04 09:34:15,34.25076595,-119.25621306,355136056327540,A10528530,19,9.58210
1415123619,2014-11-04 09:53:39,34.24956358,-119.25606598,355136056327540,A10480755,1164,2963.01687
1415124780,2014-11-04 10:13:00,34.25056896,-119.25567244,355136056327540,A10528531,1161,3438.52647
1415125937,2014-11-04 10:32:17,34.25053334,-119.25546104,355136056327540,A10528533,1157,1350.89860
1415129476,2014-11-04 11:31:16,34.2514936,-119.25480922,355136056327540,A10528536,3539,4724.55941
1415136327,2014-11-04 13:25:27,34.25040646,-119.25505756,355136056327540,A10528537,6851,2994.30555
1415136809,2014-11-04 13:33:29,34.25128546,-119.25406814,355136056327540,A10480759,482,6636.65732
1415140957,2014-11-04 14:42:37,34.25020379,-119.25434183,355136056327540,A10528541,4148,3072.39706
1415141867,2014-11-04 14:57:47,34.25109707,-119.25346183,355136056327540,A10480760,910,5988.52539
1415144602,2014-11-04 15:43:22,34.25098863,-119.2529826,355136056327540,A10480761,2735,3067.06799
1415206748,2014-11-05 08:59:08,34.24718834,-119.25595975,355136056327540,A10480762,62146,20964.12474
1415206753,2014-11-05 08:59:13,34.24720039,-119.25601202,355136056327540,A10528546,5,334.57172
1415211930,2014-11-05 10:25:30,34.24987162,-119.25319378,355136056327540,A10528549,5177,19028.96719
1415211934,2014-11-05 10:25:34,34.24988026,-119.25321247,355136056327540,A10528548,4,120.90554
1415212090,2014-11-05 10:28:10,34.24882598,-119.25364766,355136056327540,A10480763,156,3711.96917
1415215070,2014-11-05 11:17:50,34.24782851,-119.25411975,355136056327540,A10528552,2980,3808.49444
1415220078,2014-11-05 12:41:18,34.24796594,-119.25460825,355136056327540,A10528553,5008,3132.22613
1415225570,2014-11-05 14:12:50,34.24819561,-119.25535866,355136056327540,A10528556,5492,4816.21686
1415229414,2014-11-05 15:16:54,34.24921258,-119.25493515,355136056327540,A10480772,3844,3598.47737
1415295673,2014-11-06 09:41:13,34.24908075,-119.25452249,355136056327540,A10480776,66259,2649.96854
1415297179,2014-11-06 10:06:19,34.24676819,-119.25453666,355136056327540,A10528562,1506,5407.54696
1415297182,2014-11-06 10:06:22,34.24676893,-119.25453917,355136056327540,A10528561,3,16.10227
1415300541,2014-11-06 11:02:21,34.24695175,-119.25518595,355136056327540,A10528563,3359,4147.31689
1415300544,2014-11-06 11:02:24,34.24695246,-119.25519249,355136056327540,A10528564,3,41.74580
1415300730,2014-11-06 11:05:30,34.24881013,-119.25357808,355136056327540,A10480778,186,11175.39690
1415307986,2014-11-06 13:06:26,34.2461763,-119.25649233,355136056327540,A10480779,7256,19580.94867
1415312312,2014-11-06 14:18:32,34.24846085,-119.25622633,355136056327540,A10480780,4326,5604.54783
1415317050,2014-11-06 15:37:30,34.24859515,-119.2567557,355136056327540,A10480781,4738,3390.94221
1415317050,2014-11-06 15:37:30,34.24859515,-119.2567557,355136056327540,A10480781,0,0.00000
1415321045,2014-11-06 16:44:05,34.2500226,-119.25773124,355136056327540,A10480782,3995,7060.44573
1415321053,2014-11-06 16:44:13,34.25001002,-119.25769795,355136056327540,A10528573,8,214.35365
1415321060,2014-11-06 16:44:20,34.25000359,-119.25765994,355136056327540,A10528572,7,242.89708
1415378156,2014-11-07 08:35:56,34.25188197,-119.25613823,355136056327540,A10531099,57096,10652.48877
1415395541,2014-11-07 13:25:41,34.25050036,-119.25536988,355136056327540,A10480794,17385,5868.92587
1415396027,2014-11-07 13:33:47,34.24918197,-119.25488859,355136056327540,A10528583,486,4349.84883
1415396027,2014-11-07 13:33:47,34.24918197,-119.25488859,355136056327540,A10528583,0,0.00000
1415396039,2014-11-07 13:33:59,34.24918426,-119.25488386,355136056327540,A10528584,12,30.63972
1415396041,2014-11-07 13:34:01,34.24918383,-119.25488061,355136056327540,A10528583,2,20.75318
1415396598,2014-11-07 13:43:18,34.25110902,-119.25356249,355136056327540,A10531094,557,9535.79682
1415397488,2014-11-07 13:58:08,34.25032317,-119.25475333,355136056327540,A10480795,890,7814.25803
1415397492,2014-11-07 13:58:12,34.25032263,-119.2547528,355136056327540,A10480795,4,3.60837
1415402989,2014-11-07 15:29:49,34.25008883,-119.25397727,355136056327540,A10480799,5497,4976.50795
1415406117,2014-11-07 16:21:57,34.24765437,-119.25381054,355136056327540,A10531092,3128,5789.81518
1415406121,2014-11-07 16:22:01,34.24764099,-119.25381558,355136056327540,A10480800,4,44.85521
1415406122,2014-11-07 16:22:02,34.24763474,-119.25381962,355136056327540,A10528588,1,29.62268
1415406125,2014-11-07 16:22:05,34.24760971,-119.25383118,355136056327540,A10528587,3,94.13320
1415406480,2014-11-07 16:28:00,34.24682213,-119.25476645,355136056327540,A10480802,355,6243.01433
1415406503,2014-11-07 16:28:23,34.24684766,-119.25481116,355136056327540,A10480802,23,291.34603
1415406507,2014-11-07 16:28:27,34.24685282,-119.2548127,355136056327540,A10480802,4,15.55790
1415406514,2014-11-07 16:28:34,34.24685317,-119.254815,355136056327540,A10480802,7,14.69244
1415812544,2014-11-12 09:15:44,34.24622486,-119.25590554,355136056327540,RANCH5,406030,7109.04192
1415812855,2014-11-12 09:20:55,34.25061146,-119.2556703,355136056327540,1419831886,311,10364.64490
1415812855,2014-11-12 09:20:55,34.25061146,-119.2556703,355136056327540,1419831886,0,0.00000
1415813353,2014-11-12 09:29:13,34.25066574,-119.25560378,355136056327540,1419722416,498,442.83605
1415813353,2014-11-12 09:29:13,34.25066574,-119.25560378,355136056327540,1419722416,0,0.00000
1415813622,2014-11-12 09:33:42,34.2508356,-119.25552365,355136056327540,1419722417,269,647.17601
1415813622,2014-11-12 09:33:42,34.2508356,-119.25552365,355136056327540,1419722417,0,0.00000
1415813895,2014-11-12 09:38:15,34.2510073,-119.25544481,355136056327540,1419722418,273,643.36868
1415813895,2014-11-12 09:38:15,34.2510073,-119.25544481,355136056327540,1419722418,0,0.00000
1415814450,2014-11-12 09:47:30,34.25123115,-119.25533444,355136056327540,1419722420,555,877.09837
1415814450,2014-11-12 09:47:30,34.25123115,-119.25533444,355136056327540,1419722420,0,0.00000
1415814472,2014-11-12 09:47:52,34.25147457,-119.2552192,355136056327540,1419722419,22,929.48502
1415814472,2014-11-12 09:47:52,34.25147457,-119.2552192,355136056327540,1419722419,0,0.00000
1415814720,2014-11-12 09:52:00,34.25128254,-119.25531541,355136056327540,1419722421,248,760.26283
1415814720,2014-11-12 09:52:00,34.25128254,-119.25531541,355136056327540,1419722421,0,0.00000
1415814965,2014-11-12 09:56:05,34.25136407,-119.25528191,355136056327540,1419722422,245,286.29823
1415814965,2014-11-12 09:56:05,34.25136407,-119.25528191,355136056327540,1419722422,0,0.00000
1415815221,2014-11-12 10:00:21,34.25146034,-119.25523783,355136056327540,1419722423,256,360.10179
1415815221,2014-11-12 10:00:21,34.25146034,-119.25523783,355136056327540,1419722423,0,0.00000
1415815570,2014-11-12 10:06:10,34.25173714,-119.2561215,355136056327540,1419722424,349,5673.14465
1415815570,2014-11-12 10:06:10,34.25173714,-119.2561215,355136056327540,1419722424,0,0.00000
1415815782,2014-11-12 10:09:42,34.2516234,-119.25616834,355136056327540,1419722425,212,399.90118
1415815782,2014-11-12 10:09:42,34.2516234,-119.25616834,355136056327540,1419722425,0,0.00000
